,_id,geoid,year,in100,msaid15,msaname15,countyfips,statefips,stateusps,pop,ED_PRXECE,ED_PRXHQECE,ED_ECENROL,ED_READING,ED_MATH,ED_HSGRAD,ED_APENR,ED_COLLEGE,ED_SCHPOV,ED_TEACHXP,ED_ATTAIN,HE_FOOD,HE_GREEN,HE_WALK,HE_VACANCY,HE_SUPRFND,HE_RSEI,HE_PM25,HE_OZONE,HE_HEAT,HE_HLTHINS,SE_EMPRAT,SE_JOBPROX,SE_POVRATE,SE_PUBLIC,SE_HOME,SE_OCC,SE_MHE,SE_SINGLE,ctfips,latitude,longitude
99,123498,48085030801,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1107,4.1519108000000005,-1.6417156000000002,38.9,195.88295,236.36011000000002,92.139252,0.93406765723643,37.9862663240906,53.986313,11.011706,26.82106781,1.9899627187024,36.3,7.532282590866089,10.40076351,-13.815510999999999,6.3151979,10.303598082191789,40.68013424657535,107.33333999999999,77.94940186,91.67750549,5.32367992,7.49521112,4.5793395,24.12140465,30.53528023,52155.0,63.55283356,48085030801,33.17248,-96.63416
100,123499,48085030802,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1990,3.7219852999999996,-13.815510999999999,28.4,193.37939,221.2381,92.512749,0.6488540555404053,35.3421318552675,75.610001,9.2825432,25.07007217,5.2429477,33.2,10.43305826187134,6.39455748,-13.815510999999999,9.2912664,9.815124295890415,42.307661493150704,123.66666000000001,55.71604919,83.99508667000002,5.86182833,24.45385361,12.64648438,46.43554688,23.40569878,38610.0,43.11926651,48085030802,33.188990000000004,-96.62572
101,123500,48085030802,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1412,3.7800987,-13.815510999999999,9.2,173.7554,211.7948,89.824471,0.9180836132151003,36.3461917005558,74.677223,12.653617,15.99447536,5.8526304772268,33.2,10.43305826187134,9.63060665,-13.815510999999999,6.8090034,10.28056301369863,40.73943178082195,107.66666000000001,65.99223328,77.00557709,6.39285755,15.93533421,12.79805279,35.66910172,20.51799583,42838.0,41.33504486,48085030802,33.188990000000004,-96.62572
102,123501,48085030900,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,2945,3.5712266,-13.815510999999999,44.8,193.84152,215.40182000000001,92.494377,0.6606473753359748,35.3508305457014,71.09523,8.1769018,11.94317818,14.8252905,16.8,7.535850644111633,7.68449545,-13.815510999999999,10.625963,9.783116306849317,42.29913216438357,124.33333999999999,51.6155777,69.90216064,2.66453505,26.69846344,19.39860535,38.54051971,12.46361446,32683.0,43.27002335,48085030900,33.18277,-96.60337
103,123502,48085030900,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,3060,3.4876546999999998,-2.4276307,43.7,179.2807,221.11272999999997,84.668655,0.8927636887393895,36.615443630168706,71.035866,10.383803,8.32151318,16.5680856737751,16.8,7.535850644111633,2.88614011,-13.815510999999999,8.2133942,10.24593753424658,40.64471095890412,107.33333999999999,62.78574371,72.39915465999998,6.539379599999999,23.11454582,12.70411491,47.25669479,15.28647709,32439.0,49.57198334,48085030900,33.18277,-96.60337
104,123503,48085031001,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1685,1.7761571,-13.815510999999999,27.4,201.52771,233.26452999999998,84.32029,1.080885703701305,38.103456053540505,65.504524,13.500029000000001,17.76198959,0.6146829,2.9,3.907460689544678,5.34780836,-13.815510999999999,7.183381599999999,9.587730923287687,42.26076134520548,125.0,70.8506012,76.54028320000002,11.41159058,10.58240795,6.54205608,81.09600829999998,27.884058000000003,61191.0,20.46413612,48085031001,33.11802,-96.51589
105,123504,48085031001,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,2057,2.3027973,-13.815510999999999,23.7,196.99944,255.44037000000003,95.291069,0.5308879168815834,38.9305354017774,63.940224,7.2580643,20.29213524,0.6285330390827,2.9,3.907460689544678,6.48543692,-13.815510999999999,5.763383900000001,10.21456356164384,40.13920465753424,109.0,69.0177536,82.47386932000002,12.08791256,13.94354057,2.95358658,72.86920166,33.009708399999994,56328.0,25.76271248,48085031001,33.11802,-96.51589
106,123505,48085031003,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1090,1.9332151000000002,-13.815510999999999,46.2,199.64778,230.94244,91.834473,1.0792268982061992,37.6472719431882,68.554733,12.293853,17.58326912,1.4334033000000002,5.4,5.367515802383423,13.64485931,-13.815510999999999,6.709583800000001,9.587724863013687,42.39326949041094,124.33333999999999,78.30065155,74.69625092,11.47972679,16.33049774,8.874459269999997,86.21933746000002,33.29875565,58969.0,27.40384674,48085031003,33.20511,-96.53253000000001
107,123506,48085031003,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1706,2.3808506,-13.815510999999999,65.3,201.1851,255.92468,92.46214300000001,0.5788228072026649,37.90881337803079,61.076083999999994,5.853103599999999,30.95829773,1.6598209179177998,5.4,5.367515802383423,4.47834635,-13.815510999999999,6.0927515,10.13596904109589,40.52630356164384,107.33333999999999,82.79772949,85.88957214,19.43304634,9.98955822,5.74162674,79.21318054,39.022735600000004,66193.0,18.65921783,48085031003,33.20511,-96.53253000000001
108,123507,48085031004,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1560,1.1406553,-13.815510999999999,18.4,201.97932,235.52002000000002,88.124489,1.080885703701305,37.010293578284504,65.858032,13.588223999999999,19.04891968,0.5714,3.5,6.467095136642456,8.04983234,-13.815510999999999,6.0015073,9.471535819178088,42.3336676054795,124.33333999999999,68.05613708,71.62267303,15.65175915,11.98965454,13.44450283,80.19802094000002,34.27503204,57524.0,12.14833736,48085031004,33.164609999999996,-96.47689
109,123508,48085031004,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1552,2.0364487000000002,-13.815510999999999,21.7,200.4695,259.67438,94.394859,0.4616912864319183,36.65766455960561,63.615353000000006,5.492856,14.00867558,3.0520316331484003,3.5,6.467095136642456,1.44927537,-13.815510999999999,5.1059093,10.08672767123287,40.18448356164385,108.0,70.62792969,81.33123779,10.30601501,9.2186718,4.64154387,64.79779816,30.52596474,64356.0,26.429479600000004,48085031004,33.164609999999996,-96.47689
110,123509,48085031100,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,2474,0.8732325999999999,-13.815510999999999,58.6,208.83768,235.15051,81.02399399999999,0.1928028296251097,36.9567838826621,50.879078,10.377689,15.40624905,3.6380339,1.7,5.0851129442453376,9.94945431,-13.815510999999999,5.8168836,9.27099276438356,42.218884178082206,124.33333999999999,77.63923645,76.27336121,21.69521332,13.83737469,10.89646816,75.55085754,27.59674263,65033.0,23.93162346,48085031100,33.139959999999995,-96.37791999999999
111,123510,48085031100,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1885,0.94370526,-13.815510999999999,47.4,217.13725,240.06644,86.417763,0.252394014617163,39.1189939435717,54.159626,17.798952,15.799003599999999,4.4002663883098005,1.7,5.0851129442453376,10.45698929,-13.815510999999999,4.388296599999999,10.03324356164384,39.76045780821921,107.0,85.48324585,78.08324432000002,25.79737282,9.93603897,6.10500622,72.06959534000002,29.76588631,67424.0,17.50236511,48085031100,33.139959999999995,-96.37791999999999
112,123511,48085031201,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1301,1.5454807,-13.815510999999999,42.4,212.48674,238.86931,76.790024,0.2367993687171955,36.1525113123105,39.484806,17.085125,15.25568199,2.4703105,2.6,4.8421164751052865,7.782516,-13.815510999999999,6.3813486,9.315423060273966,42.06599115068494,125.66666000000001,77.98635101000002,77.98053741,18.95261765,8.40155888,6.58959532,86.64739990000001,39.61759186,77493.0,14.44921303,48085031201,33.04554,-96.37815
113,123512,48085031201,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1424,1.8048316000000002,-13.815510999999999,51.6,222.21292000000003,243.41536000000002,83.624802,0.2342859173585031,38.8038949894814,44.648178,21.802673000000002,24.88662148,1.2896877339755,2.6,4.8421164751052865,5.53299475,-13.815510999999999,4.7475343,10.118895616438358,39.49799643835615,109.0,87.36976624,82.54177856,19.23728943,6.84931517,1.82697475,88.28586578,36.69036484,68678.0,17.27528191,48085031201,33.04554,-96.37815
114,123513,48085031202,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1222,2.2333,-13.815510999999999,61.5,209.60133000000002,243.36444,81.22097,0.2981758421688937,35.7987365739681,36.394836,16.388216,22.09585762,0.822202,2.8,4.643268346786499,10.80550098,-13.815510999999999,6.5350008,9.358933654794518,41.9687550849315,126.0,86.01625824,80.62200928,17.49422646,7.24016142,6.24082232,87.29808807000002,40.16477585,75388.0,24.60815048,48085031202,33.000820000000004,-96.39329000000001
115,123514,48085031202,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1361,2.6402256,-13.815510999999999,50.3,230.39752000000001,255.31968999999998,87.088089,0.3606678723054481,37.3987461030519,39.269622999999996,14.833535999999999,30.99903679,0.9307458752106,2.8,4.643268346786499,3.95977378,-13.815510999999999,4.860702,10.180118630137,39.41676136986303,109.66666000000001,88.47496796,84.74576569,25.70422554,4.09993601,4.58115196,86.91099548,38.5950737,90667.0,10.98430824,48085031202,33.000820000000004,-96.39329000000001
116,123515,48085031308,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1893,3.4431812999999996,-13.815510999999999,57.7,209.89917000000003,238.47968999999998,87.946365,0.4879582451965485,36.3962112899812,25.526976,8.260990099999999,34.09879684,1.6238703,14.4,6.654956817626952,10.966543199999998,-13.815510999999999,6.942699900000001,9.662146660273972,41.920457336986296,125.66666000000001,85.02045441,85.94104004,11.48782063,5.48564053,5.11482239,85.1252594,41.86967087,97993.0,20.1082058,48085031308,33.03644,-96.52481999999999
117,123516,48085031308,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1894,3.8293211000000005,-13.815510999999999,49.1,252.37543,267.78705,89.1735,0.4921889532456183,37.549568073024794,25.787254,10.704133,44.0150795,0.5293046187191,14.4,6.654956817626952,1.09339416,-13.815510999999999,5.4358635,10.29459506849315,39.790879999999966,109.66666000000001,86.5218811,87.30731964,13.7189579,9.36329556,2.34914804,84.06264496,48.07313538,97107.0,20.30651283,48085031308,33.03644,-96.52481999999999
118,123517,48085031309,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,3209,3.4034858,-13.815510999999999,21.3,208.04164,230.08884,89.57373,0.4869391085749767,36.0295643457827,31.607940999999997,8.019301400000002,25.76086807,1.1117153,36.2,8.162989377975464,7.08773947,-13.815510999999999,7.0007448000000005,9.80039275890412,41.63497170410961,125.66666000000001,84.7848053,85.30969238,13.60270786,2.72968674,5.16764069,76.74562073,38.47557449,76094.0,27.71318054,48085031309,33.01491,-96.55741
119,123518,48085031309,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,3040,3.8022125,-13.815510999999999,54.3,251.80632000000003,260.9852,87.46064799999999,0.4833547970663416,38.3393961269182,32.777878,9.390932099999999,31.99163628,0.3282866702432,36.2,8.162989377975464,5.41017342,-13.815510999999999,5.534840099999999,10.36356000000001,39.70424438356164,109.66666000000001,82.39368439,87.22407532,11.9249754,3.98451042,3.69909859,70.87348938,40.84924698,80110.0,21.77985954,48085031309,33.01491,-96.55741
120,123519,48085031310,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,2701,3.0980651000000003,-13.815510999999999,53.3,205.17612,228.19679,85.8022,0.4680360459128249,35.6941090454706,31.060586999999998,12.323277000000001,28.10131073,0.299644,14.1,7.910813391208649,5.30785561,-13.815510999999999,6.7482953,9.595956583561646,41.9066018958904,125.33333999999999,81.8941803,81.79119110000002,2.94327092,4.38068151,3.90775132,89.30172729,40.91011429,78604.0,19.7430706,48085031310,33.00505,-96.50587
121,123520,48085031310,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,3130,3.5738955000000003,-13.815510999999999,32.8,256.76498,262.47823999999997,86.98455,0.4853308519332416,36.5652558334074,33.463707,7.889492,23.97943687,0.7798427060494,14.1,7.910813391208649,1.04834008,-13.815510999999999,5.2597852,10.308829863013699,39.62621972602741,109.66666000000001,83.36928558,80.5276947,13.7739954,6.84170866,7.15126562,76.75102997000002,38.528862,74811.0,27.442949300000002,48085031310,33.00505,-96.50587
122,123521,48085031311,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,2443,3.5670028,-13.815510999999999,32.4,208.74411,227.89092999999997,87.889824,0.4715836656574161,35.517734300363,31.391171000000003,10.877929,42.55802536,1.6961235000000001,27.6,7.029307365417481,5.04994488,-13.815510999999999,6.8612242,9.755117054794523,41.60067406849318,128.33333000000002,89.42694855000002,86.98600768999998,11.48048687,2.75573182,2.80537701,89.59672546,56.6124382,95570.0,9.53389835,48085031311,32.99308,-96.54519
123,123522,48085031311,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,3400,3.9634531,-13.815510999999999,43.6,254.37671,266.9389,85.200142,0.4752098832195217,37.308539604216,29.418892,5.9448962,37.66889572,1.3380533405043,27.6,7.029307365417481,4.09688234,-13.815510999999999,5.3725924,10.36146109589042,39.5872887671233,112.0,88.27755737,83.78978729000002,9.68921375,6.69814634,8.70499802,79.55400084999998,46.42383957,94819.0,16.7667942,48085031311,32.99308,-96.54519
124,123523,48085031312,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1436,4.5330081,0.92552626,72.0,202.72931,231.61781000000002,88.70794699999999,0.4198268900228559,37.6715732801539,41.067345,3.2571013,57.22647476,1.832383,21.7,8.06691062450409,2.95936394,-13.815510999999999,6.9980917,10.0399818219178,41.44039255890407,124.0,93.8842392,79.52345276,6.53004503,4.53674126,0.72826582,96.67728424,59.79128647,131633.0,9.52380943,48085031312,33.03587,-96.64646
125,123524,48085031312,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1446,4.6152802,1.2037151000000001,63.0,214.39697,249.5927,93.022758,0.5459339384282635,38.7092302926479,47.01762,7.492667699999999,55.66480255,0.0,21.7,8.06691062450409,0.0,-13.815510999999999,5.586572599999999,10.45412821917808,39.88640328767124,107.66666000000001,90.58296204,78.27022552,5.32904148,1.8909898999999997,0.75723833,92.69487762,55.3884697,109180.0,10.0,48085031312,33.03587,-96.64646
126,123525,48085031313,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,4464,4.2457638,0.67504168,58.3,222.69025,252.52677999999997,79.877625,0.4314390011388099,38.2478825695383,9.3043547,4.7448225,64.09925079,0.7773802,18.6,7.9854347705841064,1.39534879,-13.815510999999999,7.2629886,9.919112087671227,41.713384630136964,125.33333999999999,90.77462006,77.10076904,8.78520393,4.09686518,1.50620198,95.12699127,68.32662201,140828.0,3.92156887,48085031313,33.04932,-96.61166999999999
127,123526,48085031313,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,4253,4.436921099999999,0.82879686,61.5,259.86932,294.17719,92.52310200000001,0.5758122498842227,39.7205456934259,12.14975,6.1480699,56.04923248,0.2647825577929,18.6,7.9854347705841064,2.11549449,-13.815510999999999,5.6902218,10.395636438356169,39.94649561643832,109.66666000000001,90.06837462999998,81.57257079999998,12.18464851,3.63498116,4.61448574,87.64602661000002,53.79915237,147500.0,6.59605169,48085031313,33.04932,-96.61166999999999
128,123527,48085031314,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,732,3.6330233,-13.815510999999999,78.59999999999998,221.62867999999997,256.43637,83.85586500000001,0.67749069205295,37.3458810348203,10.330421000000001,5.7454605,66.58985901,0.0,4.3,6.469843864440918,12.61378384,-13.815510999999999,7.292088499999999,9.742507564383569,41.978107235616434,125.66666000000001,85.36836243000002,71.27403259,12.46913624,3.10192013,0.0,84.97023772999998,64.05229187,121709.0,27.30263138,48085031314,33.07022,-96.55503
129,123528,48085031314,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,759,3.7935119,-0.96825051,73.7,259.22556000000003,292.0809,89.597961,0.8558777286857487,38.643411921558794,10.814382,9.3195639,49.50802612,0.0,4.3,6.469843864440918,7.193515299999999,-13.815510999999999,5.7304587,10.31585205479453,39.990274246575325,109.66666000000001,88.41819,80.20924377,11.44435692,3.24607348,2.94759822,89.95632935,44.979080200000006,130714.0,15.87301636,48085031314,33.07022,-96.55503
130,123529,48085031315,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,5867,3.8712332000000003,-0.15654874,31.2,216.61485,248.33742,88.21934499999999,0.4884387028174239,37.3526613990289,25.018559,9.3593426,44.50148773,0.0,28.1,5.258035182952881,4.97342443,-13.815510999999999,7.1414738,9.85262189041096,41.69037885753424,125.66666000000001,85.67579651,86.74699402,7.83156252,7.18101263,6.2924489999999995,91.530159,46.84684753,91338.0,15.39256096,48085031315,33.0321,-96.58595
131,123530,48085031315,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,7023,4.1595912,0.11525154,66.1,243.64815,272.8757,90.883842,0.499531487399341,39.3234590884491,25.686483,9.0756912,44.44176102,0.6071525106147999,28.1,5.258035182952881,2.22459507,-13.815510999999999,5.5964394,10.386613698630141,39.82442931506846,109.66666000000001,88.10217285,76.76686859,16.17664146,8.50579166,8.42737579,86.05751801,56.7654953,102472.0,20.95065117,48085031315,33.0321,-96.58595
132,123531,48085031316,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,2211,4.2506638,0.35870817,72.7,226.28557,258.38635,64.039436,0.3987787371525445,36.702616966157606,9.0012293,3.9355555,59.50413513,0.3339433,33.9,8.431104183197023,6.54793072,-13.815510999999999,6.9129033,9.987007654794533,41.31613887671232,126.66666000000001,85.85124207,84.30656433,6.68533421,3.02318287,1.56950676,97.70179749,68.46905518,137226.0,7.87036991,48085031316,32.9986,-96.62241999999999
133,123532,48085031316,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1951,4.4831891,0.52323139,84.40000000000002,266.86343,294.36017000000004,92.67311099999999,0.5875144099983943,38.2542227310708,14.664241,6.1722775,58.48491669,0.48416915898699997,33.9,8.431104183197023,3.00285983,-13.815510999999999,5.535881,10.435393698630142,39.62112876712329,110.66666000000001,93.99935913,84.91674805,6.348188400000001,1.83646703,1.03194094,89.48403168,67.86325073,124238.0,5.83623695,48085031316,32.9986,-96.62241999999999
134,123533,48085031317,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,2468,4.1094065,-0.84369922,61.2,218.68811000000002,247.73705,81.358665,0.4506199388837798,36.0237277761557,19.907652,7.863956900000001,50.28853989,0.8795419000000001,26.2,6.847433805465697,1.22100127,-13.815510999999999,6.986936099999999,9.93031384383562,41.384114345205475,127.66666000000001,89.01083374,83.15515137,7.52748775,2.79214072,1.11248457,97.44540405,57.26790619,105845.0,14.79198742,48085031317,32.99738,-96.59298000000001
135,123534,48085031317,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,2685,4.3781767,-0.37393746,55.1,254.57935,287.98389,90.454239,0.5469944159499897,38.230165663741005,19.662725,8.8717566,48.16378784,0.48780089918959996,26.2,6.847433805465697,3.48078299,-13.815510999999999,5.5147777,10.39806575342466,39.614800000000024,111.66666000000001,96.25431061,81.33368683000002,5.8623395,1.62556064,1.72802401,86.25093842,61.93103027,118138.0,7.68688297,48085031317,32.99738,-96.59298000000001
136,123535,48085031405,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,5971,4.6635551,0.81803983,78.0,226.03804,259.09682999999995,92.594131,0.5336060905586144,39.3966901987838,5.519087799999999,5.5557108,71.09920502,0.7889307999999999,31.1,7.1908119320869455,2.76455498,-13.815510999999999,6.7851954,10.04229454246575,41.972391515068495,123.66666000000001,97.68083191,81.76566315,10.32141209,1.5046431999999998,1.96523046,93.688591,68.19630432,166011.0,10.5089817,48085031405,33.12563,-96.69391
137,123536,48085031405,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,7926,4.9324551,1.2983271,61.5,271.14367999999996,302.28267999999997,94.984879,0.6284533099069542,40.8942238147987,5.6337166,8.5890141,72.28448486000002,0.5002373585495,31.1,7.1908119320869455,2.7811861,-13.815510999999999,5.5192394,10.43480904109588,40.585311780821925,107.66666000000001,95.55921936,81.00351714999998,10.61781693,0.86000335,1.05174589,87.72962952,64.59381104,151250.0,14.37908554,48085031405,33.12563,-96.69391
138,123537,48085031406,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,5843,4.3042002,-0.85491449,70.8,223.64156,254.85666,92.620285,0.6093045566219513,38.7284418067733,13.458634,4.0744281,55.99229813,0.0,28.0,7.651070952415466,5.04013443,-13.815510999999999,7.9374385,9.883960761643836,42.102695726027406,124.0,90.76685333,81.77140045,8.27170563,7.29317904,4.58030272,88.24454498,54.57920837,118547.0,11.86827469,48085031406,33.13323,-96.62931
139,123538,48085031406,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,5856,4.396509200000001,0.32888925,68.7,253.39049,291.44507000000004,92.182388,0.7588498851503881,40.2714562555062,11.504479,9.022362699999999,67.87640381,0.5615038885406999,28.0,7.651070952415466,3.35526323,-13.815510999999999,6.0178375,10.355551506849311,40.47580520547948,108.0,93.27104187,78.35350037000002,15.74112129,4.90040731,3.50578618,83.4070816,65.29418945,108141.0,12.78291321,48085031406,33.13323,-96.62931
140,123539,48085031407,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1896,3.7205867999999995,-13.815510999999999,58.1,221.93617000000003,256.57083,86.80860899999999,0.7595993415187157,38.732928368738705,12.571716,5.662095099999999,55.46141434,0.0,4.7,4.46819943189621,1.58891141,-13.815510999999999,8.0435209,9.755127895890404,42.15696358356165,125.0,97.33441925,70.54022217000002,6.01156044,3.60634923,1.25742233,94.76074219,65.76898193,114691.0,18.44547462,48085031407,33.12682,-96.57205
141,123540,48085031407,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1908,3.8033848,-0.17397948,67.4,252.08167999999998,291.41467,90.067818,1.002281871161214,39.452621862425396,14.410795000000002,9.9082556,55.616642000000006,0.4742274659416,4.7,4.46819943189621,2.80539775,-13.815510999999999,6.259181,10.274723013698619,40.310061917808255,109.0,91.65364838,71.43882751,13.54042149,7.60812902,1.49799049,91.15820313,62.06544113,92484.0,9.22619057,48085031407,33.12682,-96.57205
142,123541,48085031408,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1059,4.1897564,0.60334009,33.9,223.66388999999998,254.08317999999997,92.813133,0.5738324893629703,38.5512719355996,11.109549000000001,5.360853700000001,42.05522919,0.0,19.0,6.587261080741882,2.59117079,-13.815510999999999,7.565836900000001,9.866202328767123,42.00146061917807,125.33333999999999,80.00628662,85.29762268,3.63752389,8.63331318,1.182266,95.7635498,49.24942398,118256.0,25.0,48085031408,33.0927,-96.61039
143,123542,48085031408,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1050,4.3073406,1.0201145,100.0,248.06291000000002,282.96021,91.390175,0.6865877779765053,39.650510830630296,11.445457000000001,6.8742485,56.40301132,0.0,19.0,6.587261080741882,0.0,-13.815510999999999,5.8357654000000005,10.37671452054795,40.20913397260274,109.66666000000001,95.6026535,87.00067902000002,9.91636848,0.75057733,2.21153855,92.30769348,58.4288063,120227.0,6.49819517,48085031408,33.0927,-96.61039
144,123543,48085031409,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,3393,4.6667084999999995,1.1702683,52.5,218.5726,251.24434,87.177116,0.505649213822729,38.5374118887885,35.260902,3.967118,47.31166458,1.7866466,29.4,6.006785929203033,0.0,-13.815510999999999,6.880094099999999,10.05060175342466,41.64584822739726,124.0,80.15377045,83.9801178,6.79165888,3.11499286,4.18296719,83.3584137,49.89138412,108174.0,17.35710526,48085031409,33.067009999999996,-96.66216
145,123544,48085031409,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,3116,4.7224388,1.5214651000000001,66.9,229.23857,254.16409,91.40683,0.5957970824376138,39.2393584771765,37.851242,7.894928,56.20736313,0.599032885831,29.4,6.006785929203033,3.19436932,-13.815510999999999,5.5155163,10.45113972602739,40.12786821917807,107.66666000000001,93.78445435,84.23220825,5.99541521,3.37423301,0.81096196,86.15771484,60.31190109,107355.0,17.6608181,48085031409,33.067009999999996,-96.66216
146,123545,48085031410,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,2339,4.3809581,1.0986122999999999,32.2,221.75409,253.80187999999998,91.98653399999999,0.5362937818913787,38.8107703590095,26.825888,4.339311599999999,38.59586716,1.2567095,47.8,7.368464827537537,3.14507937,-13.815510999999999,7.151925599999999,9.958619241095892,41.87703368219181,124.0,85.92115020999998,83.18903351,5.54066133,5.52616119,1.92039108,88.16340637,46.06171417,93737.0,18.19526482,48085031410,33.09182,-96.64414000000001
147,123546,48085031410,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,2187,4.450646400000001,1.3862944,34.5,240.65527000000003,262.7796,92.200523,0.6251994823421311,39.903624940090104,24.111454000000002,6.394784,46.23358536,0.0,47.8,7.368464827537537,0.39933446,-13.815510999999999,5.524546599999999,10.41223616438357,40.25289726027397,107.66666000000001,87.65584564,86.21935272,7.58779287,12.29012012,10.79184818,83.79552459999998,50.94037628,105299.0,10.7309494,48085031410,33.09182,-96.64414000000001
148,123547,48085031411,2010,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1934,4.379777400000001,0.98301327,72.5,221.71675,252.11319,87.912361,0.5162449338655756,38.541879936234295,15.088025,5.079293700000001,47.94117355,0.6891878,13.6,7.621901988983153,3.10846567,-13.815510999999999,7.1529317,9.96373870958904,41.748577747945156,124.33333999999999,89.25737762,84.70018005,7.6319232,1.10507953,3.95904446,93.65187836,55.0782814,119831.0,4.63576174,48085031411,33.06896,-96.63668
149,123548,48085031411,2015,1.0,19100.0,"Dallas-Fort Worth-Arlington, TX Metro Area",48085,48,TX,1714,4.4822254,1.3015286,74.40000000000002,242.54407,274.00684,90.966797,0.6126565620770589,39.540711705945796,16.218851,5.1402792999999996,47.29106903,0.1951087295426,13.6,7.621901988983153,1.02102101,-13.815510999999999,5.627162,10.411042739726039,40.10501150684932,108.0,87.76950073,85.04998016,10.48867702,4.59156466,1.88106799,92.4757309,56.05573654,119514.0,19.00552559,48085031411,33.06896,-96.63668
